,centroid-0,centroid-1,area,convex_area,extent,eccentricity,orientation
70,39.54385964912281,832.8684210526316,114,144,0.59375,0.6361065865323083,-2.851790495423769
71,35.89473684210526,883.1578947368421,19,21,0.76,0.7960160621181703,-0.7408429325331775
72,39.166666666666664,1027.0833333333333,36,41,0.75,0.7884062943222064,-1.1522709025577815
73,39.925925925925924,2226.1481481481483,27,30,0.7714285714285715,0.8363913595470776,-2.758749535120935
74,41.5,1732.0,12,12,1.0,0.6831300510639732,-1.5707963267948966
75,55.8183908045977,946.3678160919541,435,696,0.32805429864253394,0.9736119151498022,-2.7120503256347446
76,61.95454545454545,999.1484848484848,660,1296,0.2517162471395881,0.9636265418873563,-2.496376467300766
77,45.48351648351648,888.8791208791209,91,106,0.7222222222222222,0.8376561290297181,-2.947969506391981
80,49.640449438202246,1700.247191011236,89,108,0.5933333333333334,0.9025326000034056,-1.0568078116820248
81,48.0625,806.0520833333334,96,118,0.6857142857142857,0.8501656830396068,-0.236352225078998
83,45.0,1047.0,15,15,1.0,0.816496580927726,-1.5707963267948966
84,46.48,1919.56,25,28,0.78125,0.9244016380399744,-1.3568334598596838
85,49.26470588235294,917.0882352941177,68,82,0.6181818181818182,0.8465892570104427,-0.7599748032167613
86,46.5,1977.0,12,12,1.0,0.6831300510639732,-1.5707963267948966
87,48.86842105263158,1585.7368421052631,38,45,0.7037037037037037,0.8396907573776157,-3.0194473254483283
88,47.421052631578945,1764.5263157894738,19,21,0.7916666666666666,0.8648250907976306,-0.32175055439664213
89,54.74418604651163,837.6821705426356,129,173,0.38392857142857145,0.9507711452990216,-0.642059612258103
92,81.50778210116732,349.5262645914397,2056,2908,0.47460757156048017,0.6298799066404628,-1.3103976847053629
93,53.72,907.32,50,52,0.8333333333333334,0.8237131932175698,-1.2810895100593018
94,50.5,6138.5,32,32,1.0,0.8728715609439694,0.0
95,52.225806451612904,1428.8387096774193,31,32,0.8611111111111112,0.6324442027753311,-0.8741962470391924
96,51.84848484848485,2231.3030303030305,33,35,0.825,0.8273216435808669,-2.8145062436321195
97,55.61818181818182,1117.6181818181817,55,63,0.6111111111111112,0.8766969014668456,-0.7484255437259791
99,53.04347826086956,1576.391304347826,23,25,0.7666666666666667,0.82146145740065,-0.48273555290107995
100,63.16847826086956,1822.5625,368,508,0.5161290322580645,0.8905707703696116,-2.809751254288849
102,54.89473684210526,792.421052631579,19,19,0.95,0.6322808964466018,-1.7945563143734815
103,54.0,854.0,15,15,1.0,0.816496580927726,0.0
104,56.5,1687.0,18,18,1.0,0.8783100656536799,-1.5707963267948966
105,56.5,1723.5,20,22,0.8333333333333334,0.837707816583391,-1.2490457723982544
108,59.77777777777778,1884.7777777777778,27,29,0.84375,0.9097936739382498,-1.6819239779375081
109,58.0,444.5,12,12,1.0,0.6831300510639732,0.0
111,59.0,6139.5,12,12,1.0,0.6831300510639732,0.0
112,61.464285714285715,793.4642857142857,28,30,0.7777777777777778,0.784587093876259,-0.8336903423741185
113,62.05882352941177,783.4117647058823,17,18,0.85,0.759283494666158,-1.1361789240619653
