,centroid-0,centroid-1,area,convex_area,extent,eccentricity,orientation
180,1291.0833333333333,565.9166666666666,24,24,0.96,0.40824829046386313,-0.785398163397449
181,1294.2888888888888,283.44444444444446,45,53,0.625,0.8533116698836042,-2.099348952081709
182,1292.3157894736842,557.7105263157895,38,39,0.9047619047619048,0.5846119348149769,-2.652187519407013
183,1295.075,549.325,40,43,0.8163265306122449,0.656606099659076,-2.288988904438421
185,1297.5433070866143,401.251968503937,127,133,0.79375,0.8258489613973226,-2.867604082708972
186,1313.340909090909,1987.1727272727273,220,309,0.2517162471395881,0.9886927545092107,-2.10018415423969
187,1322.9679487179487,356.09615384615387,1560,2135,0.5,0.8180270338582819,-2.10207149329884
188,1322.2592592592594,248.8148148148148,27,30,0.7714285714285715,0.830414617266753,-0.42023027938555924
189,1327.3805309734514,326.8407079646018,113,131,0.5406698564593302,0.9237738528449684,-2.6857546148134284
190,1330.6363636363637,252.13131313131314,99,114,0.7071428571428572,0.6941588984140245,-1.4728168171806673
191,1336.0588235294117,375.4117647058824,17,18,0.85,0.759283494666158,-1.1361789240619653
192,1347.8139534883721,1967.5503875968993,129,186,0.3161764705882353,0.9714026071632311,-2.1968942939980103
193,1342.0,251.33333333333334,18,18,0.9,0.6123724356957945,-1.5707963267948966
195,1350.0487804878048,479.219512195122,41,44,0.7321428571428571,0.7241027812793532,-0.5084423156576372
196,1354.6818181818182,257.8863636363636,44,48,0.8,0.9058668491316036,-1.5006300085708864
197,1353.5,334.8666666666667,30,33,0.75,0.8876230020568996,-1.8940937716100625
199,1354.9166666666667,529.9166666666666,24,24,0.96,0.40824829046386285,-0.7853981633974483
200,1360.65,1463.83125,320,355,0.7111111111111111,0.9009049057286244,-0.10973185800089524
201,1357.2857142857142,535.2857142857143,21,22,0.84,0.6613000712661082,-2.356194490192345
202,1391.0157457772689,290.7374749498998,3493,3865,0.7261954261954262,0.6190378186800103,-0.2287664852976936
203,1368.496551724138,1408.0758620689655,145,182,0.6359649122807017,0.8085168457712243,-1.6390000032546015
204,1364.15625,431.25,32,32,0.9142857142857143,0.7242205959787218,-2.905418222612193
206,1365.5,178.5,16,16,1.0,0.0,-0.7853981633974483
207,1368.4615384615386,1955.8846153846155,26,30,0.65,0.9284712734677992,-1.9618842432860055
210,1377.0,1481.1818181818182,44,47,0.7857142857142857,0.5250115937953195,-0.2470923685654436
211,1377.7936507936508,1379.063492063492,63,72,0.75,0.9344418528712323,-3.056329583645537
212,1380.2307692307693,1364.2,65,73,0.7222222222222222,0.715723154743312,-0.7680973789598117
213,1379.8947368421052,336.57894736842104,19,19,0.95,0.6322808964466018,-1.3470363392163116
214,1382.111111111111,1405.4444444444443,27,27,0.9642857142857143,0.8281202285589019,-1.5045205606465595
215,1381.5,1486.5,14,14,0.875,0.6708203932499369,-0.7853981633974483
216,1382.5,1952.0,12,12,1.0,0.6831300510639732,-1.5707963267948966
217,1386.0,456.5,12,12,1.0,0.6831300510639732,0.0
218,1386.8260869565217,467.0,23,23,0.92,0.12869789041755736,0.0
219,1394.1684210526316,1382.3894736842105,95,114,0.7037037037037037,0.8618986360292958,-1.787622313990423
220,1390.2926829268292,1490.560975609756,41,49,0.6507936507936508,0.8672328362436302,-2.1059226855925632
221,1406.2520325203252,806.3658536585366,123,205,0.4270833333333333,0.9778053250693954,-1.6757586966677362
222,1392.7,1392.7,30,35,0.7142857142857143,0.8045125430257379,-1.116853938141191
