,centroid-0,centroid-1,area,convex_area,extent,eccentricity,orientation
160,1195.5915492957747,4307.0,71,74,0.8068181818181818,0.7736212757412761,-1.2240401689387497
161,1193.0714285714287,3852.0,28,31,0.8,0.8436180458044078,-2.8415310425449642
162,1194.4666666666667,2604.4666666666667,30,32,0.8333333333333334,0.4349588362008401,-0.7853981633974487
163,1213.5932721712538,3951.7737003058105,327,532,0.20222634508348794,0.9897248073086332,-2.120186851896854
165,1200.6451612903227,1926.225806451613,31,33,0.6458333333333334,0.9001372873459643,-1.0209100987740778
167,1200.5,4128.0,12,12,1.0,0.6831300510639732,-1.5707963267948966
168,1210.1941176470589,3858.5205882352943,340,405,0.6439393939393939,0.6154559316725449,-2.769895115382385
170,1207.0535714285713,4035.1428571428573,56,62,0.509090909090909,0.9340816637073879,-2.392148158390552
172,1207.4905660377358,4308.679245283019,53,67,0.5888888888888889,0.5560387193845309,-1.9267673903013722
174,1206.9411764705883,4291.588235294118,17,18,0.85,0.759283494666158,-1.136178924061965
175,1207.0,2536.0,15,15,1.0,0.816496580927726,0.0
176,1208.5,2427.0,12,12,1.0,0.6831300510639732,-1.5707963267948966
177,1211.0555555555557,4318.388888888889,36,42,0.6666666666666666,0.9097719836320705,-1.159696131486931
178,1213.0434782608695,2580.5652173913045,23,25,0.8214285714285714,0.8841269058640504,-1.8185276597551068
179,1211.3333333333333,4160.0,18,18,0.9,0.6123724356957945,0.0
180,1213.0,4027.5,12,12,1.0,0.6831300510639732,0.0
181,1214.0,4019.0,15,15,1.0,0.816496580927726,0.0
182,1215.9,2587.05,20,21,0.8,0.764095202159598,-0.8357590823919849
184,1219.2037037037037,4302.87037037037,54,60,0.675,0.7289201597735869,-0.4178814685831902
185,1218.0,2594.0,15,15,1.0,0.816496580927726,0.0
186,1224.1969696969697,2429.0,66,89,0.6,0.5306105890912711,-2.4108526160410033
189,1224.0,4188.5,12,12,1.0,0.6831300510639732,0.0
190,1226.2857142857142,2404.285714285714,21,22,0.84,0.6613000712661082,-2.356194490192345
191,1232.377049180328,3918.8688524590166,61,63,0.7922077922077922,0.8438966972255941,-1.2023449782845141
192,1232.0,3840.38,50,54,0.7142857142857143,0.79215487404853,-0.2514659504253818
194,1232.925,4046.675,40,45,0.7407407407407407,0.8223483388726849,-1.3815772934831019
195,1232.45,2445.85,20,23,0.6666666666666666,0.876131059718132,-2.184003675669406
196,1232.2307692307693,4136.7307692307695,26,27,0.8666666666666667,0.6958614409419451,-1.9756343033513888
197,1232.5,2419.5,16,16,1.0,0.0,-0.7853981633974483
198,1238.6666666666667,4223.6984126984125,63,78,0.6,0.9467073174256333,-1.216208763186387
199,1234.2962962962963,4182.592592592592,27,29,0.75,0.8044566185615953,-0.7169427793381974
200,1238.8279569892472,4192.666666666667,93,103,0.6642857142857143,0.8442371083122675,-1.1323053797556288
201,1234.4,4237.6,15,15,0.9375,0.4898979485566355,-0.785398163397448
202,1237.5714285714287,4011.5714285714284,21,22,0.875,0.8054461593960613,-1.8468728220226485
204,1237.3333333333333,4167.0,18,18,0.9,0.6123724356957945,0.0
205,1242.4732142857142,4256.870535714285,224,253,0.6956521739130435,0.8526224320909089,-0.2510485825005504
206,1238.0,2458.5,12,12,1.0,0.6831300510639732,0.0
207,1251.154255319149,4060.8882978723404,188,241,0.4177777777777778,0.9628864871318208,-1.1404109440423835
